date,block_time,tx_vol,tx_number,tx_fees,tx_vol_issues_chouts,m_total,m_circ_wh_bill_1,m_circ_mc_lifo_1,m_circ_mc_fifo_1,dormancy_1,sdd_1
18/07/08,2018-07-08,75103391368129,155685,1564479917,33542665422361,1713698750000000,14462550596713,9609367528374,9609367528374,7.7506376196,582099170499210
18/07/09,2018-07-09,104870207775385,206546,1992606527,44151463450889,1713896250000000,17815460557994,10860947156385,10860947156385,4.010651509,420597857066552
18/07/10,2018-07-10,117400998827290,216063,2286071401,63756165920406,1714066250000000,19916151187939,12075178677079,12075178677079,4.4894321039,527063813165336
18/07/11,2018-07-11,84452366476689,202603,2044250057,41073405443201,1714252500000000,20093235286174,11732359343278,11732359343278,6.2351253937,526571094774442
18/07/12,2018-07-12,82109102483807,203535,1863321237,41422165528592,1714421250000000,17497434837420,10258762478843,10258762478843,4.8290301626,396507332519778
18/07/13,2018-07-13,88620913823944,207904,1953514153,40943379750663,1714597500000000,18083669291285,11803686912918,11803686912918,8.0211744371,710843808555506
18/07/14,2018-07-14,74031611466380,176475,1501264127,35459565829186,1714776250000000,11374819384098,6667810845307,6667810845307,2.633666837,194974600010279
18/07/15,2018-07-15,74751062863885,161151,1527821656,42415707948064,1714942500000000,12402981102853,6737607160809,6737607160809,4.020556227,300540851273877
18/07/16,2018-07-16,121543367670923,207842,2361292569,56397043168737,1715108750000000,19115666862113,11093622415751,11093622415751,4.9435227585,600852404229217
18/07/17,2018-07-17,106255040968472,233966,2494209666,55812226966870,1715258750000000,20651859352378,11709632922122,11709632922122,4.084624727,434011967705991
18/07/18,2018-07-18,113751675989191,238769,3182668475,57888448046869,1715457500000000,22095369715212,13036093742555,13036093742555,5.1237026603,582829764880677
18/07/19,2018-07-19,96578199760088,225039,2882741906,47826185063136,1715675000000000,19915879880149,11399255749797,11399255749797,6.577484184,635241581444601
18/07/20,2018-07-20,91411388457849,225529,2308779797,45052447450938,1715888750000000,18839062468948,10777275253342,10777275253342,4.9217947965,449908096056492
18/07/21,2018-07-21,64201356577288,184803,1737819099,35974734124004,1716081250000000,12995488886331,7329000114209,7329000114209,10.8423057478,696090737436104
18/07/22,2018-07-22,58308816875623,167129,1477231882,31588322799127,1716252500000000,10294768352597,5998098867891,5998098867891,7.1380562081,416211612288612
18/07/23,2018-07-23,97143790653423,229480,2612072165,52063821298402,1716480000000000,19538527134550,11451294097852,11451294097852,6.3380363381,615700875181717
18/07/24,2018-07-24,118454043458122,259358,2964295029,61376018453645,1716687500000000,22298302327148,13074097787606,13074097787606,5.3355941701,632022703697185
18/07/25,2018-07-25,99698401707041,250208,2682417337,50703746203513,1716886250000000,22764979605854,13251166749733,13251166749733,6.0405882174,602236990643300
18/07/26,2018-07-26,88077820355196,231679,2388022702,45868475858682,1717107500000000,18423868049106,10647646158765,10647646158765,4.5003469369,396380749044116
18/07/27,2018-07-27,97585053045597,229397,2072404572,44497492418753,1717313750000000,19195661363615,11822537349315,11822537349315,3.4698988706,338610265353009
18/07/28,2018-07-28,65861047438414,188238,1674880998,36389563880913,1717522500000000,12527205542289,7255700908008,7255700908008,4.8967452624,322504772017853
18/07/29,2018-07-29,66100332424825,168407,1567077716,34055448367983,1717703750000000,16594559204434,11826202504818,11826202504818,10.5370861565,696504897735068
18/07/30,2018-07-30,87482616231809,230924,2457789474,47954480160357,1717916250000000,18159935798930,9586137174271,9586137174271,4.8310617995,422633925401796
18/07/31,2018-07-31,87194434341512,242977,2558296970,45991102106706,1718083750000000,17793895141753,10302869588630,10302869588630,4.6046439445,401499324085141
18/08/01,2018-08-01,90566175491554,241044,2128329860,43539774976904,1718267500000000,17729533101420,10621418055495,10621418055495,3.5644232078,322816177762477
18/08/02,2018-08-02,92094722149453,224873,2520903778,43230144821329,1718455000000000,19042485766751,11133403925440,11133403925440,6.0759061042,559558884472226
18/08/03,2018-08-03,98284812757167,229859,2321487948,48903517004023,1718646250000000,19357387049889,12349236868118,12349236868118,3.827920081,376226408409706
18/08/04,2018-08-04,96618841927220,191657,1719453121,51045291309244,1718853750000000,12892851507021,6860937635312,6860937635312,5.2285067282,505172265090630
18/08/05,2018-08-05,102229711046656,172181,1362993280,57948214169488,1719073750000000,12256053588631,6072504536141,6072504536141,2.9951431954,306192623412777
18/08/06,2018-08-06,125950627964544,218607,1775048620,67153310111731,1719273750000000,16611193756357,9893765921019,9893765921019,5.3208592729,670165566726881
18/08/07,2018-08-07,113834625302997,233045,1861533926,63301619153908,1719437500000000,16209778119966,8621540670793,8621540670793,2.8184298515,320834906087248
18/08/08,2018-08-08,132763136933921,235311,2075086011,64533713277483,1719626250000000,19889665819803,12863573068863,12863573068863,3.9681473395,526823688608746
18/08/09,2018-08-09,111799948784322,222326,2075020750,50355323998760,1719822500000000,22522569110844,13985600376729,13985600376729,8.4190711686,941251725457437
18/08/10,2018-08-10,97394603982875,226148,2041451761,48911845482761,1720008750000000,19444410152817,12554613834780,12554613834780,8.0098293359,780114156137844
18/08/11,2018-08-11,80061226220340,192438,1539050663,39500872065150,1720228750000000,14238586031547,8383700035305,8383700035305,5.956056119,476849156327187
18/08/12,2018-08-12,60623761122586,165044,1277525693,30167688126259,1720441250000000,10434782450491,5733744615712,5733744615712,3.1094380946,188505832272272
18/08/13,2018-08-13,92075235432359,222229,1992080467,47568224199783,1720635000000000,18404554344137,9975287264564,9975287264564,17.5890460811,1.61951555894479E+015
18/08/14,2018-08-14,117129637463739,247622,2645582537,62143752352295,1720822500000000,23083507959959,13548904279199,13548904279199,7.3855756847,865069802410254
18/08/15,2018-08-15,105375371620044,246066,2216329503,48225790744415,1720992500000000,23446799767967,14601646239881,14601646239881,8.0836665266,851819364289035
18/08/16,2018-08-16,91117879359888,232335,2404769454,43588994361116,1721193750000000,18965266469760,11186698601130,11186698601130,14.1498783689,1.28930691017147E+015
18/08/17,2018-08-17,86183350763231,233794,2488424895,43897730520654,1721391250000000,19424940641983,10850770003774,10850770003774,19.0373063878,1.64069885400557E+015
18/08/18,2018-08-18,66683549310371,190935,1645331646,31447540875980,1721581250000000,10802301920188,6758158332528,6758158332528,2.4111815474,160786143610872
18/08/19,2018-08-19,59901212214902,167400,1704586085,28626742069157,1721781250000000,10888319092772,5244052185910,5244052185910,19.032937559,1140096031792449
18/08/20,2018-08-20,85977147031852,214983,2907233893,40212354520869,1721962500000000,17070337793175,10710715579439,10710715579439,11.5137420736,989918695149456
18/08/21,2018-08-21,104144993186305,217777,2475227584,45454519345299,1722150000000000,24269162361359,14441915001235,14441915001235,14.6099138959,1.52154938314493E+015
18/08/22,2018-08-22,90634877424697,230333,2427418043,43388004072704,1722335000000000,23048970493605,13082155310651,13082155310651,19.4343836422,1.76143297923978E+015
18/08/23,2018-08-23,87629702819410,217352,1930837036,39451469574519,1722535000000000,18901179065505,11716377233786,11716377233786,20.9851943951,1.83892634844654E+015
18/08/24,2018-08-24,75799767315364,219848,1915356329,38136060191924,1722721250000000,16439739393366,9557169329215,9557169329215,6.5451531651,496121086958000
18/08/25,2018-08-25,66016541367772,196420,2106312548,33126199424611,1722903750000000,14149126014300,8719700555895,8719700555895,33.3115369511,2199112457156450
18/08/26,2018-08-26,51550831192980,172747,2780300602,26387953258201,1723072500000000,10513285755059,6261239231151,6261239231151,23.7616150234,1224931004942073
18/08/27,2018-08-27,97440777346653,223656,3265580356,45247158796682,1723288750000000,21051321073117,11667034921166,11667034921166,22.1880994411,2.16202565738339E+015
18/08/28,2018-08-28,189801252555957,238039,4521346372,46415308094231,1723520000000000,22537005760158,13777395853804,13777395853804,7.9487528422,1.50868324570198E+015
18/08/29,2018-08-29,90133097069658,237508,2364752291,46671974628375,1723711250000000,19361932903055,11171219708520,11171219708520,23.7538507465,2.14100813511219E+015
18/08/30,2018-08-30,85461149845606,231391,2410101603,42532483938326,1723885000000000,17906777054845,9989265742502,9989265742502,19.9411299603,1704191895626749
18/08/31,2018-08-31,154368852643687,237076,2525628116,110544910438953,1724077500000000,16991206823641,10392385451548,10392385451548,2.9701483519,458498393260195
18/09/01,2018-09-01,88190629239455,213331,1921172220,51150829157773,1724271250000000,12886723409831,6910708935798,6910708935798,3.1688726202,279464870358470
18/09/02,2018-09-02,82763013809598,187145,1630331710,48957305726555,1724460000000000,11830664918709,6464883042024,6464883042024,3.8271808641,316749022705567
18/09/03,2018-09-03,92460063591992,222897,1991598267,54857194836114,1724640000000000,17127739366739,9188956905603,9188956905603,4.1081166132,379836723299770
18/09/04,2018-09-04,93682826664435,232265,2410653790,52072744309500,1724820000000000,19874714303478,11264854808650,11264854808650,4.4971278647,421303650235595
18/09/05,2018-09-05,96301047581806,246477,3182732747,47395266888497,1724977500000000,19777053561137,10853402946159,10853402946159,5.0288402438,484282583601671
18/09/06,2018-09-06,127295710140994,252261,3129006024,57666957218514,1725142500000000,22800770107704,15349556846462,15349556846462,5.2067178621,662792847765829
18/09/07,2018-09-07,108604821016277,230790,2792194982,50518080574566,1725330000000000,20890361681077,12611228180710,12611228180710,3.6731989241,398927111713592
18/09/08,2018-09-08,71886241720552,204428,1881937591,41485207751671,1725520000000000,11518445677969,6322568688994,6322568688994,3.5194920655,253003057352554
18/09/09,2018-09-09,72006661552204,188912,1837028897,37489756017827,1725707500000000,14667101355474,7707672906973,7707672906973,6.113766233,440231895945777
18/09/10,2018-09-10,86139108390032,222866,1997514305,43457438601896,1725911250000000,19823631224015,10463808545591,10463808545591,8.8135090335,759187809934457
18/09/11,2018-09-11,92245072303363,237571,2327470384,43428885369521,1726080000000000,19259261572477,11595771696030,11595771696030,9.3618972452,863588888278264
18/09/12,2018-09-12,87651421857584,233275,2391441308,44548545074700,1726256250000000,18667405730460,9616211969408,9616211969408,6.7303122805,589921440930476
